tdate,tenor,wgt,fwd,b0,b1,b2,b3
31/12/2023,0.00,0.010000,0.9725645,0.9725645,0.0000000,0.0000000,0.0000000
31/12/2023,1.00,0.010000,0.9725645,0.0000000,0.0000000,0.0000000,0.0000000
31/12/2023,2.00,1.000000,0.9725645,0.0000000,0.0000000,0.0000000,0.0000000
31/12/2023,5.00,1.000000,0.9725645,0.0000000,0.0000000,0.0000000,0.0000000
31/12/2023,10.00,1.000000,0.9725645,0.0000000,0.0000000,0.0000000,0.0000000
31/12/2023,15.00,1.000000,0.9725645,0.0000000,0.0000000,0.0000000,0.0000000
31/12/2023,20.00,1000.000,0.9725645,0.0000000,0.0000000,0.0000000,0.0000000
31/12/2023,30.00,1000.000,0.9725645,0.0000000,0.0000000,0.0000000,0.0000000
